Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk
P1621,Dam Reinforcement,Road,Low,5988023,75,73,83,8.38,0.74,519,Feasible,1,,,11957.12,1227824.86,194,100.0,1076946.18,85,100.0,1582862.46,118,60.66,862888.7,65,37.91,1237500.8,56,39.98
P1622,Highway Expansion,Power Plant,High,5909384,65,64,41,5.56,0.76,583,Borderline,3,,,678.08,443352.08,62,52.49,755020.08,115,70.21,1078093.27,95,43.0,2799610.5,188,84.44,833308.07,122,69.86
P1623,Industrial Complex,Water Infra,High,2675843,74,84,34,6.9,0.92,223,Feasible,3,,,1078.63,313217.01,36,96.79,417266.02,49,100.0,1050534.9,71,51.49,639420.77,39,69.9,255404.31,28,86.32
P1624,Urban Flyover,Power Plant,Low,1034701,77,38,75,9.71,0.87,378,Feasible,1,,,130.21,92165.42,51,30.4,128737.66,58,41.66,170211.37,71,24.08,540352.18,130,50.66,103234.36,68,43.19
P1625,Industrial Complex,Power Plant,Medium,4229028,58,31,93,0.84,0.63,427,Not Feasible,2,,,504.74,335392.98,46,24.67,522402.08,76,34.95,678372.45,86,22.51,2132680.57,142,38.94,560179.93,77,33.92
P1626,Industrial Complex,Bridge,Medium,2721610,50,90,39,9.01,0.51,486,Feasible,2,,,542.51,180195.69,41,71.22,669572.83,141,100.0,1132901.53,165,100.0,421414.23,72,57.46,317525.72,67,35.97
P1627,Smart Solar Grid,Road,High,3180712,78,70,66,1.26,0.74,536,Feasible,3,,,9574.5,750752.62,187,100.0,460809.76,90,88.05,870671.3,124,62.68,402339.24,80,39.93,696139.08,55,43.55
P1628,Smart Solar Grid,Building,High,3339767,71,73,72,3.93,0.93,417,Borderline,3,,,1492.51,153664.28,32,67.31,458785.93,63,100.0,857816.79,76,60.05,1020020.76,109,75.41,849479.23,138,39.61
P1629,Industrial Complex,Power Plant,Medium,3614235,65,93,72,8.51,0.95,249,Feasible,2,,,478.64,220720.13,25,78.54,481593.51,40,100.0,636237.71,39,55.52,1766330.78,96,100.0,509352.87,48,100.0
P1630,Dam Reinforcement,Power Plant,Low,1491036,90,60,20,9.06,0.98,414,Feasible,1,,,186.12,90382.5,57,52.91,164741.98,69,63.25,267420.71,76,35.94,819933.33,145,84.11,148557.48,67,63.8
P1631,Smart Solar Grid,Power Plant,High,1327304,93,76,21,5.06,0.94,421,Feasible,3,,,150.69,121177.12,49,61.25,139000.75,79,79.68,216835.87,62,51.99,717761.96,150,95.97,132528.29,81,91.11
P1632,Smart Solar Grid,Power Plant,Medium,3462616,90,31,77,5.94,0.79,167,Feasible,2,,,469.54,221815.76,19,24.96,476209.42,26,34.5,657012.57,29,18.91,1732636.05,64,39.87,374942.21,29,36.76
P1633,Smart Solar Grid,Building,Medium,3710241,56,98,38,7.08,0.72,146,Feasible,2,,,1354.28,303700.98,10,91.01,479834.89,17,100.0,1163481.1,25,85.18,1093265.21,42,100.0,669958.82,52,43.21
P1634,Smart Solar Grid,Road,Medium,4433803,63,87,81,8.33,0.89,134,Not Feasible,2,,,11424.43,1072046.85,47,100.0,757293.01,21,100.0,1130168.92,31,80.04,539067.4,19,53.37,935226.82,16,36.98
P1635,Urban Flyover,Bridge,Low,2142953,78,73,97,1.22,0.87,382,Not Feasible,1,,,412.89,181818.97,25,51.45,374330.86,94,100.0,1016148.24,158,100.0,276825.0,50,52.13,293829.93,55,26.76
P1636,Industrial Complex,Power Plant,Medium,4961352,68,85,91,8.1,0.77,484,Borderline,2,,,696.12,253580.17,69,74.58,685569.61,81,92.39,803414.45,84,59.47,2616899.33,188,100.0,601888.44,62,89.03
P1637,Urban Flyover,Water Infra,High,4978702,68,72,31,4.81,0.54,560,Not Feasible,3,,,2572.93,681740.51,108,88.08,883177.78,136,96.46,2265960.16,159,38.33,868672.29,101,60.19,279151.25,56,76.94
P1638,Highway Expansion,Building,Low,5059175,51,63,45,4.51,0.96,417,Feasible,1,,,1966.14,223924.63,27,60.4,780744.02,63,98.93,1521701.0,96,48.79,1614480.73,118,69.51,918324.61,113,37.37
P1639,Highway Expansion,Bridge,High,1326916,90,59,46,4.24,0.73,384,Feasible,3,,,245.51,80566.73,35,48.48,317121.11,118,96.03,585397.31,129,90.29,196353.01,42,33.11,147477.84,60,27.1
P1640,Highway Expansion,Water Infra,Low,4597706,94,99,48,5.09,0.68,480,Not Feasible,1,,,1906.32,631195.04,76,100.0,856448.81,107,100.0,1873307.83,150,66.96,812488.62,79,77.75,424265.7,67,100.0
P1641,Urban Flyover,Water Infra,Medium,5506554,64,84,34,9.45,0.81,253,Feasible,2,,,2204.24,672794.15,47,98.38,1020518.58,63,100.0,2482938.85,75,52.23,884602.5,39,69.19,445699.92,29,82.17
P1642,Industrial Complex,Water Infra,Medium,1605409,52,96,65,5.48,0.84,560,Not Feasible,2,,,776.43,220112.67,90,100.0,322950.26,134,100.0,578327.53,168,65.99,344425.13,89,87.84,139593.41,79,88.56
P1643,Highway Expansion,Power Plant,Low,2074135,60,42,20,9.53,0.61,195,Feasible,1,,,289.47,141293.5,24,34.58,310681.51,34,43.96,366451.52,39,25.64,951219.23,67,55.78,304489.24,31,50.05
P1644,Smart Solar Grid,Road,Medium,3989179,95,32,79,1.8,0.92,149,Feasible,2,,,5731.66,815066.2,48,55.14,651035.67,24,42.65,1098991.93,36,23.78,512105.82,23,20.14,911979.37,19,18.28
P1645,Highway Expansion,Power Plant,High,6050405,79,55,76,7.24,0.64,558,Feasible,3,,,678.42,334851.06,79,48.1,758455.02,92,57.72,1219374.1,104,38.45,2993673.93,182,70.42,744050.88,101,60.32
P1646,Dam Reinforcement,Water Infra,Medium,2725690,89,86,22,8.12,0.59,459,Feasible,2,,,1220.07,294479.33,87,100.0,577272.56,108,100.0,1143782.97,131,61.28,480292.05,67,71.52,229863.09,65,79.36
P1647,Smart Solar Grid,Bridge,Low,4280772,67,53,37,6.79,0.7,245,Borderline,1,,,674.76,301242.62,17,39.35,795941.44,66,89.24,1995524.53,92,79.42,572941.13,30,36.89,615122.28,40,20.1
P1648,Smart Solar Grid,Power Plant,High,6809041,97,82,71,6.07,0.87,203,Feasible,3,,,776.19,536495.38,32,62.55,699234.66,44,92.82,1250225.41,34,51.6,3461095.73,69,100.0,861989.81,25,93.5
P1649,Smart Solar Grid,Bridge,High,5157893,51,99,79,5.65,0.98,173,Feasible,3,,,809.25,320885.42,16,78.83,1148087.67,40,100.0,2284359.31,69,100.0,604343.02,27,70.17,800217.57,21,40.4
P1650,Highway Expansion,Power Plant,Low,6087268,81,72,53,8.61,0.9,485,Feasible,1,,,684.92,473393.89,67,59.39,775439.61,72,76.9,1020191.56,86,48.02,3082450.28,197,96.04,735792.66,63,79.64
P1651,Smart Solar Grid,Road,High,1403119,57,89,79,8.22,0.97,402,Borderline,3,,,2330.59,364363.36,133,100.0,238663.91,70,100.0,366667.3,97,77.48,152388.05,44,56.14,281036.39,59,43.74
P1652,Dam Reinforcement,Road,High,6329868,71,87,45,1.22,0.57,459,Feasible,3,,,12748.97,1670712.57,173,100.0,942756.52,88,100.0,1617957.03,97,76.63,744681.68,53,45.61,1353760.19,48,47.76
P1653,Urban Flyover,Power Plant,Low,5166769,55,78,91,8.49,0.54,562,Not Feasible,1,,,693.85,475093.27,77,63.55,641760.93,98,81.72,944174.73,101,55.83,2402352.1,222,100.0,703387.96,63,84.84
P1654,Dam Reinforcement,Power Plant,High,5320295,61,71,38,4.14,0.78,382,Borderline,3,,,851.82,404812.35,51,57.96,642647.52,77,79.55,929669.69,67,45.59,2681062.18,135,91.49,662103.26,51,80.4
P1655,Industrial Complex,Road,Medium,1402732,96,95,41,2.54,0.65,543,Not Feasible,2,,,3504.94,299462.08,189,100.0,251932.8,95,100.0,376271.73,115,79.97,147529.57,72,51.73,327535.81,71,43.7
P1656,Smart Solar Grid,Bridge,Medium,1506079,89,40,52,8.7,0.91,479,Not Feasible,2,,,278.26,114196.73,37,27.15,370014.39,148,68.32,599532.37,165,60.61,213550.19,74,26.12,208785.32,55,17.81
P1657,Dam Reinforcement,Road,Low,2950013,85,47,57,4.32,0.84,341,Not Feasible,1,,,6978.8,771151.82,127,84.47,440055.83,63,58.41,730830.44,81,40.18,371334.87,36,30.41,636640.05,35,21.53
P1658,Highway Expansion,Power Plant,High,3623836,64,81,54,8.08,0.99,447,Feasible,3,,,577.43,242474.19,54,68.51,404946.48,83,87.18,539617.79,69,47.23,1969663.32,181,100.0,467134.2,60,94.04
P1659,Industrial Complex,Bridge,High,2132658,77,75,86,2.63,0.63,121,Borderline,3,,,394.99,115820.79,9,55.38,517504.46,31,100.0,949712.09,50,100.0,243480.13,17,51.71,306140.54,13,33.45
P1660,Dam Reinforcement,Power Plant,Medium,2985209,98,73,29,0.04,0.74,517,Feasible,2,,,383.18,155409.17,58,64.22,300489.58,83,84.12,537619.34,82,46.25,1654016.2,201,92.48,337674.72,92,77.92
P1661,Smart Solar Grid,Building,Medium,5322626,94,51,34,4.95,0.75,513,Not Feasible,2,,,1891.99,188058.44,45,47.33,747740.51,78,78.04,1564880.45,104,39.21,1529938.63,125,60.0,1292007.97,162,30.43
P1662,Highway Expansion,Power Plant,Low,1656951,67,82,30,1.0,0.62,425,Not Feasible,1,,,260.57,151643.9,67,69.34,174180.14,87,93.5,296341.09,73,49.69,822947.42,142,100.0,211838.45,57,87.17
P1663,Smart Solar Grid,Road,Medium,1011303,51,88,43,7.54,0.8,265,Borderline,2,,,2670.46,252383.39,98,100.0,177988.53,43,100.0,243173.74,59,79.1,127186.23,36,55.01,210571.11,28,44.06
P1664,Industrial Complex,Water Infra,Low,2210209,62,59,96,2.76,0.72,137,Feasible,1,,,947.21,342942.28,23,73.99,400029.52,32,82.55,887425.26,39,31.89,423651.05,26,51.98,156160.89,17,54.6
P1665,Dam Reinforcement,Road,High,4479591,94,37,23,4.44,0.72,135,Not Feasible,3,,,6530.34,1181826.69,46,64.52,799764.22,22,43.47,1144620.75,30,29.84,498283.15,16,22.15,855096.19,22,25.01
P1666,Smart Solar Grid,Road,Medium,6492570,64,86,32,0.87,0.68,427,Feasible,2,,,9490.89,1460791.05,154,100.0,1055898.16,75,100.0,1883505.59,92,70.28,813212.75,48,40.76,1279162.45,57,54.94
P1667,Industrial Complex,Bridge,High,6203916,69,49,92,2.87,0.51,572,Feasible,3,,,1063.35,347392.73,41,35.64,1294992.41,130,86.01,2734809.03,227,73.23,915617.73,80,32.87,911104.09,94,17.25
P1668,Highway Expansion,Building,Medium,3366610,78,54,76,7.81,0.76,555,Borderline,2,,,1422.56,255714.47,41,43.95,473686.65,64,93.14,873979.69,114,37.13,1148632.0,159,60.82,614597.19,177,34.97
P1669,Dam Reinforcement,Bridge,Medium,5180303,91,48,56,1.52,0.67,278,Feasible,2,,,1025.67,360636.94,21,33.8,1156408.14,83,82.66,2070644.22,102,72.42,839169.56,35,32.42,753444.14,36,18.71
P1670,Dam Reinforcement,Power Plant,High,2068199,78,34,67,6.47,0.5,459,Borderline,3,,,317.28,133291.97,51,29.3,302018.4,90,37.3,377941.96,92,21.02,1013002.2,174,44.85,241944.47,52,37.52
P1671,Industrial Complex,Water Infra,High,5917339,52,56,90,9.17,0.65,526,Not Feasible,3,,,2741.61,635933.96,89,67.55,952965.32,105,76.41,2532817.71,170,34.76,1279915.65,101,42.76,515706.35,63,58.52
P1672,Dam Reinforcement,Road,Medium,5176224,68,69,20,6.8,0.64,471,Feasible,2,,,16748.3,1119034.76,171,100.0,839320.58,87,94.55,1422614.01,109,58.58,552435.93,54,35.44,1242818.73,50,41.8
P1673,Highway Expansion,Water Infra,Low,5684346,52,55,79,8.11,0.7,417,Feasible,1,,,2236.65,758912.25,64,66.59,1125422.57,87,74.34,2362462.6,135,34.67,938241.51,75,48.69,499307.07,55,50.7
P1674,Highway Expansion,Water Infra,Medium,1458298,63,56,31,1.09,0.57,328,Not Feasible,2,,,778.37,211172.47,63,65.13,260945.3,81,76.02,615140.01,91,33.01,243709.19,57,53.48,127331.02,37,52.35
P1675,Dam Reinforcement,Power Plant,Medium,2047343,89,91,40,2.51,0.75,565,Feasible,2,,,243.65,164793.43,65,68.65,238737.21,93,100.0,352525.1,84,59.83,1002965.28,232,100.0,288321.97,91,100.0
P1676,Smart Solar Grid,Power Plant,Medium,6719720,53,79,30,8.95,0.85,324,Feasible,2,,,1034.74,479665.11,47,66.91,671897.54,52,86.46,1010715.18,63,52.6,3833956.5,111,100.0,723485.67,50,85.89
P1677,Smart Solar Grid,Water Infra,High,1105228,60,71,63,7.15,0.82,232,Not Feasible,3,,,537.74,144779.84,44,83.72,211386.8,57,95.55,494138.64,58,39.85,172309.18,40,57.52,82613.54,33,78.36
P1678,Highway Expansion,Road,High,5620650,80,58,77,6.4,0.9,297,Feasible,3,,,13365.49,1300433.41,90,98.85,909575.16,52,72.75,1472854.68,73,52.64,767102.1,41,32.58,1170684.65,42,33.18
P1679,Smart Solar Grid,Power Plant,Medium,2755692,92,68,63,6.64,0.73,580,Not Feasible,2,,,347.1,166502.45,67,54.92,323220.12,107,73.75,505513.25,87,41.59,1358333.98,228,92.68,402122.2,92,77.06
P1680,Industrial Complex,Road,High,1884056,81,89,97,4.14,0.76,328,Feasible,3,,,3723.87,387186.58,116,100.0,338341.32,54,100.0,485263.64,78,78.97,233344.77,47,46.33,439919.69,33,47.48
P1681,Urban Flyover,Power Plant,High,2730228,76,70,53,0.45,0.91,243,Borderline,3,,,313.48,166118.78,31,52.39,399864.69,44,79.17,487231.31,42,47.99,1368060.92,84,90.31,308952.3,42,80.14
P1682,Dam Reinforcement,Road,Low,2946793,79,62,44,7.84,0.71,134,Feasible,1,,,8724.7,684241.53,42,100.0,487396.08,25,81.63,758967.52,34,55.25,357370.18,16,34.8,658817.7,18,27.97
P1683,Industrial Complex,Road,Low,2569123,92,45,23,6.79,0.85,465,Borderline,1,,,4958.57,585143.94,156,79.63,470848.98,85,56.85,727413.56,110,38.83,264754.07,67,29.49,520962.45,47,20.21
P1684,Highway Expansion,Building,High,4279269,51,52,83,4.73,0.72,547,Not Feasible,3,,,1672.79,261674.14,30,50.04,564386.06,72,83.51,1154813.1,131,37.61,1455881.44,131,58.87,842514.26,183,29.98
P1685,Urban Flyover,Power Plant,High,2726470,98,36,35,9.0,0.71,595,Feasible,3,,,316.07,152544.5,64,30.11,276042.24,100,39.66,491233.82,95,22.9,1450594.03,234,46.09,356055.42,101,41.23
P1686,Highway Expansion,Building,High,4340420,58,55,29,3.36,0.88,417,Feasible,3,,,1486.19,229613.33,37,47.91,680374.99,53,91.34,1110621.12,67,39.25,1490524.93,112,64.89,829285.64,148,31.61
P1687,Urban Flyover,Water Infra,Low,1048874,77,41,85,2.94,0.59,164,Feasible,1,,,567.83,115311.09,26,50.14,177423.34,32,57.34,424676.56,50,24.46,224433.38,31,34.58,107029.64,23,38.47
P1688,Industrial Complex,Road,High,2622572,80,34,54,8.73,0.67,213,Borderline,3,,,7104.05,677353.73,77,61.6,456754.99,41,42.25,644934.57,44,27.64,286743.89,24,19.94,556784.81,26,18.58
P1689,Urban Flyover,Road,Medium,4220281,83,98,25,7.97,0.61,226,Feasible,2,,,13335.71,1039022.64,76,100.0,639776.72,37,100.0,1098533.01,47,87.07,540335.76,34,56.54,902612.87,33,45.73
P1690,Smart Solar Grid,Bridge,Low,3689784,64,78,38,5.15,0.68,538,Feasible,1,,,715.86,263680.98,45,58.85,610582.51,129,100.0,1730483.4,221,100.0,540434.61,66,53.45,544602.51,78,31.9
P1691,Industrial Complex,Power Plant,High,1709662,97,55,78,1.31,0.62,397,Feasible,3,,,217.4,156270.95,51,46.89,240070.49,69,57.37,281716.6,75,35.47,797075.81,135,76.41,234528.14,67,58.87
P1692,Dam Reinforcement,Water Infra,High,6321129,74,34,72,2.15,0.79,247,Feasible,3,,,3271.69,695977.65,41,40.07,1294028.51,54,47.82,2519920.67,76,18.22,1410751.77,44,29.04,400450.4,32,34.86
P1693,Highway Expansion,Water Infra,Medium,5872554,85,51,27,6.56,0.9,577,Feasible,2,,,3074.45,788622.32,101,60.84,1078551.51,139,69.86,2520930.94,180,26.14,968174.18,98,46.07,516275.05,60,52.09
P1694,Smart Solar Grid,Power Plant,Medium,1470452,57,42,97,3.85,0.89,578,Not Feasible,2,,,220.42,85617.58,74,32.93,142286.0,110,48.7,271937.58,89,26.34,769365.14,206,53.51,201245.7,98,48.52
P1695,Dam Reinforcement,Bridge,High,6672605,58,57,29,8.36,0.68,157,Feasible,3,,,1175.9,408848.99,17,44.02,1596030.92,41,100.0,2941170.07,52,89.94,842420.26,25,32.2,884134.75,23,18.45
P1696,Urban Flyover,Bridge,High,3139686,86,62,86,9.5,0.99,216,Feasible,3,,,641.06,173144.79,13,49.99,749126.84,59,100.0,1438217.6,76,92.62,386846.74,35,36.22,392350.03,32,21.62
P1697,Smart Solar Grid,Power Plant,High,3592670,97,52,57,8.06,0.8,317,Feasible,3,,,502.57,178623.94,43,37.91,349328.51,58,57.67,590068.87,58,30.43,2045651.62,124,70.11,428997.07,34,63.87
P1698,Dam Reinforcement,Road,Medium,5810833,94,47,48,3.78,0.7,311,Borderline,2,,,17416.68,1329179.08,105,83.69,1052338.06,54,57.98,1585226.63,77,38.07,630421.3,37,26.14,1213667.93,38,29.12
P1699,Industrial Complex,Road,High,1442061,88,59,34,7.89,0.92,476,Not Feasible,3,,,2527.58,339189.71,169,100.0,249436.77,85,82.04,390399.83,113,44.86,166242.73,57,34.21,296791.96,52,33.6
P1700,Urban Flyover,Water Infra,High,4334732,81,55,42,3.51,0.86,126,Feasible,3,,,1806.69,649932.2,21,68.64,711576.88,25,76.04,1880837.89,41,30.22,829059.59,23,42.65,263325.44,16,57.45
P1701,Dam Reinforcement,Power Plant,High,4761675,66,45,65,1.67,0.87,163,Feasible,3,,,728.52,450648.5,18,36.2,615000.13,29,46.85,925636.59,28,27.65,2217897.01,66,57.95,552492.77,22,56.35
P1702,Urban Flyover,Road,Low,3261286,84,68,47,0.33,0.6,451,Feasible,1,,,8785.34,795913.75,157,100.0,456489.74,82,89.1,870672.1,103,56.72,442260.45,57,40.44,695949.96,52,35.91
P1703,Dam Reinforcement,Bridge,High,1488972,86,62,45,3.86,0.73,126,Feasible,3,,,238.72,87285.67,9,42.81,308403.36,31,100.0,668899.46,52,93.83,197406.98,18,38.37,226976.53,16,23.68
P1704,Highway Expansion,Power Plant,Low,2123994,68,55,29,9.04,0.93,313,Borderline,1,,,288.95,154891.57,33,46.87,256971.65,64,60.29,407132.51,49,37.03,1000673.84,115,72.61,304324.43,52,58.2
P1705,Industrial Complex,Water Infra,Medium,4081328,93,77,66,2.39,0.75,435,Feasible,2,,,2041.61,497824.22,78,89.15,712913.56,97,100.0,1768727.9,137,44.9,743326.08,71,68.96,358536.23,52,73.32
P1706,Smart Solar Grid,Road,Medium,6371112,78,94,23,2.07,0.84,120,Borderline,2,,,10195.46,1379204.39,42,100.0,1041430.95,21,100.0,1701849.56,28,77.22,834683.85,14,50.06,1413943.25,16,55.36
P1707,Dam Reinforcement,Road,Low,5098064,56,67,74,9.7,0.79,181,Borderline,1,,,7928.09,1283522.03,57,100.0,887863.34,33,86.0,1336217.44,42,58.47,621911.98,23,45.21,968549.21,26,28.87
P1708,Urban Flyover,Bridge,Low,3617703,77,31,85,0.25,0.92,462,Feasible,1,,,762.7,252397.74,27,21.63,649096.57,126,49.96,1767254.2,178,46.09,495318.38,69,23.26,453636.1,63,14.06
P1709,Industrial Complex,Road,Low,1163038,58,35,86,7.86,0.64,208,Feasible,1,,,2754.78,299598.16,79,58.9,205807.21,30,42.46,295467.97,43,30.37,125239.46,28,19.85,236925.2,28,23.41
P1710,Smart Solar Grid,Road,High,6124795,77,75,26,3.21,0.79,137,Not Feasible,3,,,16449.67,1490574.37,49,100.0,1045437.94,24,91.28,1601231.78,32,68.2,667067.14,15,43.75,1320483.76,17,47.6
P1711,Urban Flyover,Bridge,High,6411263,55,79,74,0.37,0.56,227,Borderline,3,,,1029.79,483913.33,16,63.97,1300912.96,58,100.0,2708240.69,87,100.0,1079292.57,35,53.97,838903.45,30,36.29
P1712,Industrial Complex,Bridge,Medium,4963735,78,67,99,9.18,0.85,254,Feasible,2,,,776.18,401006.55,16,47.62,1077737.73,68,100.0,2138162.34,98,100.0,572337.78,40,45.27,774490.61,32,19.93
P1713,Urban Flyover,Water Infra,Medium,2374572,66,47,50,1.4,0.87,490,Not Feasible,2,,,966.4,360854.89,95,55.9,408063.27,117,63.97,1000390.98,133,27.67,476267.29,77,43.33,128995.58,68,44.13
P1714,Industrial Complex,Power Plant,Medium,3355874,65,56,93,5.52,0.52,429,Feasible,2,,,469.25,284775.45,58,42.94,412068.42,60,58.46,556552.27,74,38.16,1780460.31,164,75.02,322017.56,73,65.42
P1715,Smart Solar Grid,Road,Medium,1600530,72,70,38,2.74,0.84,186,Feasible,2,,,2570.79,325422.53,61,100.0,276136.46,34,93.02,445523.15,42,58.8,182634.58,22,40.32,370813.27,28,30.18
P1716,Smart Solar Grid,Road,Low,6421469,80,46,47,0.65,0.71,212,Borderline,1,,,12938.52,1509907.34,70,85.63,1008038.46,35,56.51,1721555.88,48,36.2,849455.2,30,23.18,1332512.13,29,28.47
P1717,Urban Flyover,Bridge,High,4648966,52,91,47,0.5,0.56,257,Not Feasible,3,,,797.85,329512.2,18,61.51,1245825.63,72,100.0,1801440.63,103,100.0,678520.81,32,63.71,593666.73,31,40.06
P1718,Industrial Complex,Water Infra,Low,2077833,70,58,38,1.16,0.71,308,Not Feasible,1,,,1027.57,217702.43,53,66.63,343301.01,69,78.93,833418.63,92,42.3,484861.43,56,43.13,198549.52,38,59.0
P1719,Dam Reinforcement,Road,Medium,3577640,75,87,39,0.71,0.6,178,Not Feasible,2,,,7847.67,720842.41,58,100.0,681706.03,35,100.0,980939.56,43,72.71,361492.03,19,49.93,832659.97,24,42.72
P1720,Smart Solar Grid,Water Infra,Medium,1435423,85,99,32,7.61,0.71,306,Not Feasible,2,,,585.17,181563.65,58,100.0,252975.74,66,100.0,586291.61,83,61.94,287791.76,59,86.41,126800.24,39,97.62
P1721,Dam Reinforcement,Building,Medium,2192929,91,51,96,4.86,0.69,354,Feasible,2,,,738.66,175750.55,20,41.83,274059.61,40,85.07,606553.0,73,41.6,635162.86,104,52.94,501402.98,117,33.55
P1722,Dam Reinforcement,Bridge,High,1323390,86,35,62,3.43,0.87,188,Not Feasible,3,,,257.63,83268.7,14,25.47,334069.01,50,61.34,530668.23,71,51.87,193672.07,26,24.49,181711.99,26,11.84
P1723,Highway Expansion,Road,Low,2664221,71,55,30,4.18,0.89,566,Feasible,1,,,4119.76,645809.64,205,98.28,438335.29,93,75.59,726772.65,129,45.25,298325.19,69,34.29,554978.23,69,21.59
P1724,Urban Flyover,Water Infra,Medium,5068316,91,68,67,9.29,0.8,217,Borderline,2,,,2504.18,689955.32,39,75.85,797259.43,45,93.54,2097993.05,63,47.65,1139718.68,41,55.96,343389.51,29,67.0
P1725,Urban Flyover,Power Plant,High,2656671,61,41,34,9.11,0.51,127,Feasible,3,,,297.69,200755.45,17,32.93,286691.88,22,45.85,389301.65,22,28.58,1424578.78,47,52.09,355343.25,18,45.54
P1726,Urban Flyover,Water Infra,High,6681635,91,43,36,7.16,0.97,581,Feasible,3,,,3398.64,978192.07,88,49.01,1280095.63,128,59.33,2659720.83,185,24.98,1092072.88,108,36.27,671553.59,72,45.4
P1727,Industrial Complex,Water Infra,Low,1138563,62,51,73,8.85,0.84,430,Feasible,1,,,503.91,128092.48,70,61.87,241049.74,105,68.82,489774.07,108,34.36,216045.0,83,41.58,63601.71,64,48.37
P1728,Smart Solar Grid,Building,Medium,1783066,60,80,69,3.2,0.52,253,Feasible,2,,,790.71,118215.7,21,69.77,228663.97,37,100.0,393085.02,54,53.53,643436.93,64,100.0,399664.38,76,47.09
P1729,Smart Solar Grid,Road,Low,2554623,65,52,47,3.81,0.91,504,Feasible,1,,,7782.26,575315.34,194,87.51,447362.21,90,73.97,668472.75,99,44.24,350700.77,62,28.26,512771.93,58,26.02
P1730,Highway Expansion,Road,Low,5899856,57,77,23,6.14,0.6,175,Feasible,1,,,16232.98,1490654.28,62,100.0,908630.03,29,100.0,1608570.8,40,63.87,745739.16,23,49.1,1146261.73,21,40.68
P1731,Highway Expansion,Bridge,Low,5055957,89,79,41,6.24,0.79,479,Feasible,1,,,1052.89,298692.09,42,59.31,1046839.62,114,100.0,2247669.85,180,100.0,755617.4,70,54.96,707138.05,74,24.3
P1732,Highway Expansion,Water Infra,Low,1597897,89,42,58,4.82,0.73,578,Feasible,1,,,677.85,229216.48,111,51.59,263767.59,136,57.91,685041.02,172,23.59,297830.28,92,34.93,122041.63,65,41.98
P1733,Dam Reinforcement,Power Plant,Low,4941237,94,39,53,4.01,0.71,233,Not Feasible,1,,,549.78,432102.31,29,32.5,592132.17,45,43.59,769548.97,40,27.45,2412969.91,93,50.9,734483.64,27,40.56
P1734,Urban Flyover,Building,Low,1772800,51,84,63,9.86,0.94,207,Borderline,1,,,861.9,88566.32,20,69.19,302338.65,29,100.0,496848.76,39,64.38,440353.01,54,92.45,444693.27,65,54.51
P1735,Industrial Complex,Water Infra,Medium,6496853,79,38,61,8.21,0.72,257,Feasible,2,,,2825.62,828106.05,46,44.15,1013588.15,53,49.15,2776720.51,79,26.34,1381416.03,48,30.24,497022.26,30,40.12
P1736,Smart Solar Grid,Power Plant,Medium,3042999,79,81,59,4.35,0.54,227,Feasible,2,,,388.11,161490.23,27,70.22,458807.12,39,90.93,496538.0,35,48.92,1611243.76,102,100.0,314919.89,24,90.1
P1737,Industrial Complex,Bridge,Medium,4522554,61,31,31,7.27,0.97,142,Not Feasible,2,,,776.98,330194.71,10,23.64,1023877.0,41,53.84,1981294.17,51,46.86,632876.66,21,18.83,554311.46,20,11.83
P1738,Urban Flyover,Building,High,4659985,59,54,21,2.7,0.96,263,Borderline,3,,,1644.54,277070.29,25,49.21,621540.93,33,93.45,1380920.56,57,33.87,1220955.37,74,67.64,1159497.85,74,25.83
P1739,Urban Flyover,Road,Medium,2902897,93,42,47,1.0,0.84,476,Borderline,2,,,5696.63,755661.8,158,72.32,428950.79,91,58.07,787044.56,113,35.34,328049.22,61,22.0,603190.63,53,22.27
P1740,Smart Solar Grid,Road,Medium,4576511,60,80,93,3.52,0.73,263,Not Feasible,2,,,8507.44,1185668.71,86,100.0,755874.95,49,100.0,1193990.6,60,66.49,518996.73,34,41.15,921980.01,34,45.16
