Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk,Site_Prep_Actual_Cost,Site_Prep_Actual_Days,Foundations_Actual_Cost,Foundations_Actual_Days,Structure_Actual_Cost,Structure_Actual_Days,Systems_Actual_Cost,Systems_Actual_Days,Finishing_Actual_Cost,Finishing_Actual_Days,Actual_Cost_Total,Actual_Time_Total,Comp_High,Comp_Low,Comp_Medium
P1323,Highway Expansion,Building,Low,4376513,50,42,70,4.4,0.7,346,Feasible,,,1894.86,196791.71,25,38.28,756487.36,41,73.67,1094417.7,57,30.37,1355136.61,102,46.94,973679.61,121,20.75,205063.76,26,815154.86,50,1131732.9,56,1423877.07,109,997477.46,112,4573306.05,353,False,True,False
P1324,Dam Reinforcement,Road,Low,2937878,68,70,84,7.96,0.76,359,Feasible,,,4378.5,720500.94,117,100.0,491634.83,65,96.17,780109.54,80,53.38,293454.02,43,33.49,652178.67,55,44.29,824579.44,158,560693.88,87,854960.24,88,315537.95,43,708586.66,58,3264358.17,434,False,True,False
P1325,Urban Flyover,Power Plant,Medium,5402294,75,88,71,6.1,0.96,554,Feasible,,,830.46,484144.98,61,63.54,689486.74,95,100.0,836309.45,94,62.55,2782828.99,240,100.0,609523.84,65,97.76,535015.04,73,788052.83,133,923321.84,112,3180650.37,335,695240.12,90,6122280.2,743,False,False,True
P1326,Urban Flyover,Power Plant,High,3085259,74,98,49,1.11,0.99,331,Not Feasible,,,389.31,177420.04,44,78.21,340000.22,48,100.0,484579.79,53,69.81,1748868.61,128,100.0,334390.34,58,100.0,193930.11,58,379150.04,70,525546.52,68,1950244.61,186,372894.2,84,3421765.48,466,True,False,False
P1327,Highway Expansion,Road,Low,3475539,59,82,76,6.28,0.63,519,Borderline,,,5504.53,768288.71,195,100.0,597725.93,93,100.0,874533.3,105,75.22,487220.03,61,51.52,747771.03,65,31.61,866558.11,264,674179.18,126,964171.39,128,525319.14,67,790978.6,64,3821206.42,649,False,True,False
P1328,Smart Solar Grid,Bridge,Low,5733188,64,74,98,1.87,0.61,217,Not Feasible,,,1169.67,497859.57,14,50.38,1025903.62,61,100.0,2717687.65,79,100.0,760419.31,28,48.2,731317.85,34,27.7,511743.43,15,1104328.34,83,2925440.0,107,780002.98,30,735481.07,33,6056995.82,268,False,True,False
P1329,Dam Reinforcement,Road,Low,6190565,71,49,49,5.1,0.54,133,Feasible,,,12518.61,1333031.03,44,84.24,950505.79,21,64.87,1826938.8,33,42.59,713064.98,17,30.25,1367024.4,19,23.05,1475762.24,56,1033479.98,24,1944859.64,34,750105.66,17,1427985.62,18,6632193.14,149,False,True,False
P1330,Dam Reinforcement,Power Plant,High,2705215,97,53,61,5.29,0.78,337,Not Feasible,,,377.9,160339.03,41,39.95,338149.6,58,61.65,467061.35,56,33.01,1370395.86,128,73.02,369269.16,53,57.37,176026.88,45,378981.07,71,509337.6,59,1552319.58,166,412189.86,64,3028854.99,405,True,False,False
P1331,Smart Solar Grid,Water Infra,Low,6437149,70,90,30,8.76,0.51,587,Feasible,,,2501.34,825543.5,113,100.0,1215795.76,135,100.0,2765821.46,164,57.57,1106457.97,103,75.31,523530.3,73,85.51,950017.9,153,1399111.9,183,3060077.35,184,1244708.76,126,594531.39,93,7248447.3,739,False,True,False
P1332,Dam Reinforcement,Road,High,3489569,71,87,46,4.62,0.71,289,Feasible,,,7090.02,901133.95,104,100.0,533298.12,51,100.0,843505.86,71,73.18,456466.65,30,43.68,755164.42,33,55.15,1046745.52,151,619472.18,74,955916.04,92,503078.19,34,841423.81,39,3966635.74,390,True,False,False
P1333,Industrial Complex,Road,Low,4266402,85,56,43,2.79,0.54,426,Feasible,,,14015.78,1139423.29,136,96.12,775847.86,78,72.42,1014566.88,95,49.16,428688.44,66,28.29,907875.53,50,34.0,1249061.3,181,832112.47,94,1064542.4,103,440857.21,64,938830.97,50,4525404.35,492,False,True,False
P1334,Dam Reinforcement,Water Infra,Low,6101043,83,55,58,2.31,0.7,399,Not Feasible,,,2621.66,868969.67,65,65.18,1040747.08,90,73.03,2464611.38,121,33.76,1336718.65,72,48.3,389996.21,51,54.74,911019.7,76,1099150.63,109,2507658.08,120,1379195.21,77,404861.01,57,6301884.63,439,False,True,False
P1335,Dam Reinforcement,Bridge,High,2983851,79,36,91,8.74,0.52,482,Feasible,,,575.44,205931.2,29,28.83,615313.12,153,57.9,1236648.11,192,50.62,494481.01,54,26.41,431477.56,54,16.24,231036.72,30,709832.74,185,1416795.06,224,553459.34,55,478156.13,52,3389279.99,546,True,False,False
P1336,Dam Reinforcement,Building,Medium,5108880,74,71,37,1.71,0.92,329,Feasible,,,2114.51,274004.32,34,60.58,595633.76,38,100.0,1403987.0,83,54.3,1666029.68,76,91.56,1169225.25,97,29.84,289829.56,40,653452.2,53,1476281.33,95,1813728.1,103,1200908.11,98,5434199.3,389,False,False,True
P1337,Urban Flyover,Power Plant,Low,6499593,94,76,96,4.26,0.6,375,Feasible,,,1064.87,609223.74,37,59.91,809796.53,70,83.3,1289928.81,60,51.29,3020422.05,142,100.0,770221.87,66,82.74,646652.15,42,878515.8,88,1358041.99,65,3327248.5,192,835150.89,83,7045609.33,470,False,True,False
P1338,Industrial Complex,Power Plant,Low,6684381,77,82,64,1.87,0.66,290,Feasible,,,771.88,499714.32,39,64.25,796940.42,46,86.63,1021575.8,44,49.27,3691180.59,116,100.0,674969.87,45,100.0,520225.74,45,847098.52,59,1048538.14,48,3971772.44,157,726278.94,61,7113913.78,370,False,True,False
P1339,Dam Reinforcement,Building,Low,5737655,50,88,31,7.73,0.94,192,Feasible,,,2230.4,247222.45,12,87.17,756881.52,21,100.0,1834443.29,46,71.34,1478720.7,52,94.52,1420387.04,61,40.65,278441.89,15,862521.24,28,2036014.29,55,1676714.29,69,1531301.12,63,6384992.83,230,False,True,False
P1340,Industrial Complex,Building,High,5261946,98,67,68,4.74,0.87,266,Feasible,,,1899.51,268964.01,22,61.71,644678.89,30,100.0,1539589.61,54,57.91,1516918.65,74,65.22,1291794.84,86,44.32,300339.79,27,745845.6,44,1713036.01,65,1699473.52,92,1418861.29,97,5877556.21,325,True,False,False
P1341,Industrial Complex,Building,Medium,1090093,94,98,50,3.51,0.61,459,Borderline,,,378.73,87724.07,28,97.85,155856.98,61,100.0,279566.22,81,65.13,308511.63,125,100.0,258434.1,164,50.01,97581.92,39,173710.68,85,301713.61,97,343852.2,175,274948.17,183,1191806.58,579,False,False,True
P1342,Industrial Complex,Building,High,2556182,53,82,41,3.61,0.54,436,Borderline,,,1025.17,204994.61,31,75.91,317574.15,60,100.0,745928.93,89,58.51,613910.67,122,98.07,673773.64,134,36.95,229266.78,41,363128.69,87,820758.05,108,700741.67,176,726264.09,145,2840159.28,557,True,False,False
P1343,Smart Solar Grid,Power Plant,Medium,5411519,56,44,63,8.52,0.86,225,Feasible,,,609.91,447726.32,27,32.53,650126.39,32,49.24,868565.78,40,29.4,2831324.1,87,60.49,613776.42,39,48.33,491191.36,28,724783.08,36,949997.13,40,3190300.4,102,683665.44,43,6039937.41,249,False,False,True
P1344,Dam Reinforcement,Road,Medium,3003679,98,55,83,5.54,0.7,213,Not Feasible,,,5960.49,653940.2,79,96.39,521652.38,38,74.14,798464.41,43,40.91,367904.72,29,29.11,661717.28,24,34.44,744838.21,109,582104.46,48,863430.9,46,393329.03,29,711109.74,25,3294812.34,257,False,False,True
P1345,Urban Flyover,Road,Low,6950160,58,77,96,7.18,0.88,182,Not Feasible,,,18411.82,1742937.37,58,100.0,1036805.03,28,92.43,1819526.94,42,68.41,882168.0,27,51.69,1468722.66,26,35.27,2007967.27,79,1186240.85,37,2036003.86,50,971675.4,30,1592485.87,26,7794373.25,222,False,True,False
P1346,Urban Flyover,Water Infra,High,2732465,85,48,44,8.97,0.72,273,Feasible,,,1239.4,343674.35,44,56.03,438897.73,59,61.73,1110693.1,86,31.98,582258.57,54,40.68,256941.25,29,49.59,396866.39,53,509563.57,72,1253390.22,91,662603.99,60,294899.79,34,3117323.96,310,True,False,False
P1347,Urban Flyover,Road,High,5230258,68,38,70,9.02,0.67,374,Not Feasible,,,8820.45,1369904.96,120,68.91,791210.36,74,45.32,1270502.44,85,30.31,681839.65,45,21.76,1116800.59,51,23.69,1614089.82,152,911669.33,84,1442910.98,89,767939.96,45,1260202.15,51,5996812.24,421,True,False,False
P1348,Urban Flyover,Bridge,High,4173584,50,93,26,3.29,0.73,470,Feasible,,,670.67,240311.39,38,77.92,982427.93,142,100.0,1717018.14,157,100.0,611642.42,66,68.66,622184.12,67,28.85,268340.61,50,1119486.6,206,1956559.6,228,677115.36,84,663126.67,70,4684628.84,638,True,False,False
P1349,Dam Reinforcement,Bridge,Low,5721165,59,83,25,9.52,0.87,154,Feasible,,,1081.97,408055.98,11,64.54,1366537.68,41,100.0,2284810.66,63,100.0,767464.84,23,52.17,894295.85,17,32.92,456972.2,13,1581329.42,56,2643936.1,85,849478.63,25,971753.15,17,6503469.5,196,False,True,False
P1350,Urban Flyover,Building,High,3656807,85,80,43,0.25,0.95,442,Feasible,,,1515.79,136403.11,27,68.08,552045.58,50,100.0,964546.11,106,58.1,1196811.73,116,98.17,807000.47,144,36.62,146604.16,34,611062.83,73,1026994.12,128,1322554.75,167,841805.23,156,3949021.09,558,True,False,False
P1351,Industrial Complex,Water Infra,High,3859244,58,68,38,3.77,0.52,431,Not Feasible,,,1812.1,389792.67,69,84.36,735518.55,86,91.27,1653517.14,138,45.24,843737.72,78,55.2,236677.92,60,63.94,440393.92,94,836295.96,120,1800772.61,156,927633.45,93,262366.89,74,4267462.83,537,True,False,False
P1352,Smart Solar Grid,Power Plant,Low,1886040,94,33,28,8.96,0.76,415,Feasible,,,270.82,147005.27,63,24.8,207197.67,73,35.48,330813.32,70,22.49,919646.86,158,41.91,281376.89,50,40.32,157543.94,60,224365.59,73,353729.87,65,1002030.57,164,306115.31,52,2043785.28,414,False,True,False
P1353,Highway Expansion,Road,Low,1322918,95,32,55,2.75,0.52,372,Feasible,,,2673.13,364880.83,125,52.22,191338.54,72,41.16,334069.22,79,27.38,142971.68,50,18.05,289657.73,46,21.19,379527.97,137,196927.39,75,339276.48,76,143881.62,46,292400.33,43,1352013.79,377,False,True,False
P1354,Urban Flyover,Road,High,6266632,91,93,59,2.73,0.73,276,Not Feasible,,,14854.8,1635634.86,90,100.0,941754.09,53,100.0,1752308.4,58,79.52,673900.17,38,61.62,1263034.48,37,53.69,1879993.32,131,1082449.05,77,1976598.67,77,747552.88,47,1390609.94,44,7077203.86,376,True,False,False
P1355,Highway Expansion,Power Plant,Low,3938613,81,58,43,3.03,0.94,253,Feasible,,,553.69,293045.89,33,50.02,527629.87,44,63.45,565761.32,45,34.91,2140849.69,93,76.82,411326.24,38,64.8,304356.29,36,555003.25,51,579141.8,45,2280228.48,114,433215.05,44,4151944.87,290,False,True,False
P1356,Highway Expansion,Bridge,High,3245909,81,40,67,6.12,0.68,555,Not Feasible,,,521.41,228727.79,33,32.17,634441.63,141,71.36,1403077.1,211,61.34,489835.92,82,22.82,489826.56,87,12.31,251229.05,35,723313.87,181,1584658.78,259,533150.15,82,527661.67,82,3620013.52,639,True,False,False
P1357,Highway Expansion,Building,Low,5062442,55,87,82,4.38,0.97,248,Feasible,,,1824.69,230781.59,13,82.38,686986.09,35,100.0,1300410.4,39,63.93,1675203.93,73,100.0,1169059.99,87,41.37,250631.08,16,758218.94,47,1388185.46,45,1848904.04,99,1221506.72,90,5467446.24,297,False,True,False
P1358,Industrial Complex,Water Infra,High,1116739,97,56,88,7.27,0.82,555,Not Feasible,,,434.71,122974.82,100,65.23,192547.62,117,74.61,483366.38,174,36.89,228604.58,97,42.65,89245.59,67,60.62,140897.3,125,222552.32,152,539078.76,189,256369.63,108,101809.82,82,1260707.83,656,True,False,False
P1359,Urban Flyover,Bridge,Low,2286585,87,50,72,8.95,0.97,399,Feasible,,,398.07,129869.93,26,38.01,543110.03,123,87.52,1027188.69,145,71.43,275005.44,47,34.8,311410.92,58,18.24,140979.25,26,617689.38,158,1150956.98,174,297606.74,47,331611.09,53,2538843.44,458,False,True,False
P1360,Dam Reinforcement,Water Infra,Medium,1780316,66,68,73,6.74,0.88,477,Feasible,,,750.63,266046.81,79,79.78,320835.94,101,96.16,724112.81,153,40.57,370627.8,89,62.28,98692.63,55,61.21,300266.74,101,367596.07,139,787574.11,163,411519.95,106,109471.22,65,1976428.09,574,False,False,True
P1361,Industrial Complex,Building,Low,4534550,59,75,61,2.04,0.55,537,Not Feasible,,,1904.85,159042.41,37,70.15,586605.77,69,100.0,1352752.59,144,46.22,1310690.43,123,83.92,1125458.8,163,50.79,166955.03,44,632966.79,93,1388299.92,153,1393603.62,156,1160078.67,177,4741904.03,623,False,True,False
P1362,Dam Reinforcement,Road,High,4489866,99,95,64,9.33,0.62,490,Not Feasible,,,8714.54,1122786.52,172,100.0,832628.23,82,100.0,1104189.82,103,81.75,552777.26,62,54.12,877484.17,71,53.89,1365128.61,250,1012342.6,119,1320244.41,139,644056.42,73,1022158.56,84,5363930.6,665,True,False,False
P1363,Urban Flyover,Building,Low,2366853,76,65,33,2.64,0.7,371,Feasible,,,782.45,129074.3,24,49.98,435818.44,51,100.0,645591.85,80,53.62,600864.51,91,77.62,555503.89,125,38.48,133574.05,26,472497.58,69,670414.42,88,638180.46,112,568573.41,128,2483239.92,423,False,True,False
P1364,Industrial Complex,Bridge,High,2014929,99,94,48,1.5,0.59,254,Borderline,,,438.02,144256.29,26,72.31,518575.14,64,100.0,814467.37,95,100.0,280685.03,37,66.6,256945.18,32,31.76,157429.97,34,580546.05,93,911798.07,138,304686.44,47,269805.91,34,2224266.44,346,True,False,False
P1365,Highway Expansion,Road,Low,2566847,84,92,25,0.9,0.75,450,Feasible,,,4104.13,648635.68,151,100.0,458495.24,85,100.0,637505.13,100,80.22,292747.85,49,55.23,529463.1,67,49.95,693598.94,205,490278.01,115,669438.67,125,300300.28,54,540404.82,73,2694020.72,572,False,True,False
P1366,Industrial Complex,Building,Low,3420564,70,64,26,5.63,0.74,130,Borderline,,,1154.05,231450.99,11,55.24,464742.99,19,100.0,870579.64,22,45.19,1204986.96,35,73.1,648803.41,44,30.49,247824.05,12,518726.82,26,923287.42,23,1312066.08,42,678406.61,43,3680310.98,146,False,True,False
P1367,Industrial Complex,Road,High,3582569,74,60,56,1.14,0.98,411,Feasible,,,10437.07,802122.55,155,100.0,547636.0,67,70.59,1008902.52,89,51.89,436921.35,42,35.81,786986.58,58,37.09,903736.24,225,600514.44,86,1086995.68,104,463544.73,45,835972.63,63,3890763.72,523,True,False,False
P1368,Urban Flyover,Road,High,2480035,77,57,72,1.39,0.72,267,Borderline,,,4018.21,533233.3,97,100.0,421218.2,47,70.12,653437.5,53,55.86,369573.16,37,31.77,502572.83,34,26.03,598442.91,141,459888.33,60,703919.78,63,389041.65,39,526104.29,35,2677396.96,338,True,False,False
P1369,Highway Expansion,Water Infra,Medium,1188456,96,30,37,3.0,0.89,438,Not Feasible,,,462.71,161003.58,78,36.05,199613.26,98,40.51,481562.32,138,18.33,245192.56,63,23.91,101084.28,60,31.2,168195.82,81,209427.93,104,494470.06,130,253144.23,61,105105.51,61,1230343.55,437,False,False,True
P1370,Highway Expansion,Water Infra,Medium,3653093,64,54,57,2.82,0.97,199,Not Feasible,,,1758.81,420741.68,37,61.74,730097.04,45,72.43,1564115.42,52,31.75,637100.56,39,49.42,301038.3,25,54.66,450230.92,44,789134.7,56,1626465.57,53,673843.31,43,319989.57,29,3859664.07,225,False,False,True
P1371,Smart Solar Grid,Bridge,High,4303457,53,72,78,6.04,0.94,310,Feasible,,,882.19,300114.92,34,55.09,1045330.82,74,100.0,1741495.62,124,100.0,604518.19,35,45.86,611997.45,43,23.15,336826.18,40,1223137.23,107,2037716.76,180,672530.02,40,666066.62,43,4936276.81,410,True,False,False
P1372,Smart Solar Grid,Building,High,5085412,78,96,20,8.17,0.6,572,Not Feasible,,,1598.84,361581.71,56,86.81,639117.8,79,100.0,1617613.73,90,76.4,1608103.41,156,100.0,858995.35,191,44.95,426713.9,77,763396.75,115,1890711.31,118,1920805.39,226,974682.19,216,5976309.54,752,True,False,False
P1373,Dam Reinforcement,Power Plant,Low,5422808,58,92,87,7.61,0.75,463,Feasible,,,747.0,489491.61,54,71.81,680060.74,80,96.74,758914.55,80,57.5,2892188.66,161,100.0,602152.44,88,100.0,542106.94,65,770678.59,107,829268.49,90,3287314.17,218,684417.4,119,6113785.59,599,False,True,False
P1374,Smart Solar Grid,Building,Medium,6888997,76,80,63,2.62,0.67,149,Not Feasible,,,3429.05,446233.79,13,73.23,798007.53,17,100.0,2050446.8,32,67.19,2216838.25,35,89.74,1377470.62,51,33.16,482541.61,16,884462.01,24,2204802.86,39,2434088.75,47,1433934.91,52,7439830.14,178,False,False,True
P1375,Urban Flyover,Road,High,6768790,75,31,66,2.45,0.7,533,Borderline,,,12562.48,1461018.55,190,53.1,1169707.8,89,41.17,1773990.65,121,26.65,796688.61,68,14.48,1567384.38,64,19.6,1599687.68,224,1266219.19,99,1893579.73,124,840314.69,65,1661556.83,63,7261358.12,575,True,False,False
P1376,Industrial Complex,Bridge,Low,5767348,68,93,54,9.66,0.68,478,Not Feasible,,,1205.64,508138.8,34,73.24,1181299.23,144,100.0,2460675.04,176,100.0,775705.68,67,63.15,841529.25,57,36.41,574507.52,41,1368891.78,195,2851434.88,238,868776.42,77,918792.24,58,6582402.84,609,False,True,False
P1377,Highway Expansion,Bridge,Low,6283689,77,98,79,0.08,0.91,487,Feasible,,,1269.81,534184.55,43,71.18,1313238.03,143,100.0,2690438.04,173,100.0,954066.08,59,58.9,791762.3,69,34.58,550170.34,52,1388927.36,194,2845503.19,234,971352.36,67,787593.81,69,6543547.06,616,False,True,False
P1378,Industrial Complex,Power Plant,Medium,6783893,66,38,71,8.8,0.73,348,Not Feasible,,,1079.46,559195.45,43,27.82,827345.32,64,42.69,982692.51,60,25.45,3600509.72,141,51.13,814149.99,40,42.91,612546.37,43,919391.11,69,1073965.7,59,4033468.74,159,904918.63,43,7544290.55,373,False,False,True
P1379,Urban Flyover,Road,Medium,1716756,92,31,27,2.0,0.76,203,Feasible,,,4056.06,409989.63,74,51.95,263115.33,35,40.89,436447.43,44,29.81,235048.78,27,15.72,372154.84,23,16.63,432202.16,84,274454.24,37,450409.98,44,239249.46,25,379145.19,21,1775461.03,211,False,False,True
P1380,Industrial Complex,Road,Medium,1051226,90,63,99,9.47,0.99,269,Feasible,,,3479.49,255978.76,83,100.0,182031.55,53,77.9,276411.24,63,52.77,120956.01,39,40.69,215848.44,33,26.21,302664.21,116,210906.32,68,312790.57,71,135304.82,42,238094.63,33,1199760.55,330,False,False,True
P1381,Highway Expansion,Bridge,Low,4751198,91,89,60,3.42,0.53,480,Feasible,,,1005.67,404831.58,37,59.99,923261.43,118,100.0,2102679.79,183,100.0,615829.27,68,54.12,704595.93,73,39.33,426247.85,42,1008796.18,160,2297480.72,248,644816.93,75,727410.63,75,5104752.31,600,False,True,False
P1382,Smart Solar Grid,Bridge,High,4621509,99,90,22,4.4,0.74,308,Not Feasible,,,976.15,264117.16,24,67.93,967710.58,83,100.0,2010947.75,117,100.0,660458.77,43,53.08,718274.74,41,31.96,295419.87,30,1114906.55,120,2316827.85,170,728462.78,51,776343.2,43,5231960.25,414,True,False,False
P1383,Dam Reinforcement,Power Plant,Low,4138145,69,60,88,7.07,0.89,140,Not Feasible,,,550.37,235945.83,15,46.86,474015.7,28,66.28,770809.41,24,42.02,2188402.05,54,76.22,468972.0,19,68.62,253894.12,16,519536.1,33,825609.73,25,2420917.06,66,515136.06,23,4535093.07,163,False,True,False
P1384,Highway Expansion,Power Plant,Medium,4897611,94,39,33,5.88,0.58,156,Feasible,,,668.14,276475.24,19,34.01,683482.36,25,43.89,899839.12,31,24.11,2387321.48,54,51.17,650492.81,27,41.82,296377.9,20,739685.12,27,955380.37,30,2601648.97,61,702586.86,29,5295679.22,167,False,False,True
P1385,Highway Expansion,Water Infra,Low,2226476,89,65,45,3.18,0.81,365,Feasible,,,1039.85,276896.2,57,76.92,359598.77,81,90.43,979233.22,119,35.05,459556.8,59,53.92,151191.02,50,68.69,295523.69,70,388604.53,106,1004475.47,119,479997.21,65,160128.86,59,2328729.76,419,False,True,False
P1386,Highway Expansion,Bridge,Medium,5184056,88,78,89,5.54,0.62,402,Not Feasible,,,1055.38,320081.83,27,61.66,1219600.26,98,100.0,2226583.87,159,100.0,684201.52,51,54.21,733588.53,67,24.53,351303.52,32,1386903.41,137,2532023.71,222,745670.89,58,776986.08,65,5792887.61,514,False,False,True
P1387,Highway Expansion,Power Plant,Low,1572212,98,99,77,7.31,0.93,221,Feasible,,,208.9,102776.84,28,75.79,176048.95,38,100.0,288198.52,40,61.98,807456.28,78,100.0,197731.4,38,100.0,113867.2,34,199435.29,51,315198.38,46,914718.77,106,223998.04,51,1767217.68,288,False,True,False
P1388,Urban Flyover,Road,Medium,5418441,72,78,59,0.42,0.66,538,Borderline,,,17392.26,1169535.59,174,100.0,856070.44,103,100.0,1475886.18,113,73.59,660798.31,83,50.09,1256150.49,65,33.22,1286102.56,243,941394.51,144,1584020.51,141,693689.18,93,1297489.8,67,5802696.56,688,False,False,True
P1389,Highway Expansion,Water Infra,Low,2500844,96,32,70,0.11,0.66,413,Feasible,,,1242.54,269551.02,77,37.53,401764.18,90,41.85,1038008.3,113,17.93,591061.57,85,28.12,200458.94,48,34.57,268969.71,78,402566.97,94,1016203.0,103,584437.76,82,199455.97,48,2471633.41,405,False,True,False
P1390,Industrial Complex,Bridge,High,1929168,81,34,24,4.58,0.8,351,Feasible,,,335.92,140317.64,21,23.9,400811.35,82,60.15,883345.59,156,50.64,233663.34,42,21.15,271030.09,49,14.16,150640.03,21,445530.97,100,973094.78,182,250178.91,42,288200.38,47,2107645.07,392,True,False,False
P1391,Urban Flyover,Power Plant,Low,4443609,96,90,96,1.32,0.59,435,Feasible,,,589.35,340423.39,51,74.78,564168.01,81,99.68,665226.48,81,57.43,2303969.4,154,100.0,569821.72,68,96.2,355905.75,62,603491.03,110,684253.76,91,2465275.32,209,607609.89,91,4716535.75,563,False,True,False
P1392,Smart Solar Grid,Bridge,Medium,1363476,82,55,51,6.64,0.64,445,Borderline,,,216.28,86243.45,25,41.83,263545.6,136,99.49,605923.71,155,81.11,209968.78,68,35.31,197794.45,61,17.25,93777.33,27,302427.96,190,683695.49,200,226881.99,70,209998.74,57,1516781.51,544,False,False,True
P1393,Industrial Complex,Water Infra,Medium,2400283,95,34,99,2.14,0.71,407,Feasible,,,1055.27,345300.33,69,40.27,421287.9,91,46.13,994364.37,112,20.03,444579.28,74,29.71,194751.11,61,33.86,359383.23,73,440939.88,100,1014783.13,106,458014.14,74,201444.96,63,2474565.34,416,False,False,True
P1394,Industrial Complex,Building,High,6927613,54,44,20,4.33,0.68,455,Feasible,,,2762.89,496730.62,49,41.64,828953.26,53,74.22,1715615.35,93,34.8,2561804.99,120,44.25,1324508.78,140,25.1,542527.94,54,933698.81,69,1861486.41,100,2805007.82,135,1423654.49,142,7566375.47,500,True,False,False
P1395,Industrial Complex,Bridge,Medium,6753465,92,45,96,1.98,0.76,595,Not Feasible,,,1270.42,563968.36,44,34.25,1458466.98,175,72.67,2952760.92,231,71.15,900512.12,85,31.18,877756.62,60,15.75,582783.83,45,1563111.5,218,3160136.2,286,927793.38,86,890816.33,56,7124641.24,691,False,False,True
P1396,Industrial Complex,Bridge,High,1691757,97,30,73,5.48,0.8,583,Not Feasible,,,270.15,137735.66,43,24.61,315417.91,141,51.51,752834.69,229,42.34,257438.5,79,17.9,228330.24,90,13.64,149234.24,44,350722.2,165,829798.26,256,277103.56,77,244743.22,85,1851601.48,627,True,False,False
P1397,Urban Flyover,Bridge,High,1390719,83,45,30,1.16,0.78,530,Feasible,,,244.61,81192.08,35,31.3,345718.11,157,75.94,563975.23,210,66.14,228766.25,63,32.11,171067.33,64,19.51,84916.05,37,377225.71,206,609769.04,263,239446.8,67,176868.17,63,1488225.77,636,True,False,False
